"201902",ETC,93.0000000,33.0000000,57.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,93.0000000,29.0000000,64.0000000,0.0000000,12.0000000,11.0000000,11.0000000,15.0000000,11.0000000,13.0000000,20.0000000,,
"201902",가평,20.0000000,10.0000000,9.0000000,1.0000000,0.0000000,2.0000000,13.0000000,5.0000000,0.0000000,0.0000000,2.0000000,16.0000000,2.0000000,1.0000000,2.0000000,6.0000000,2.0000000,2.0000000,3.0000000,4.0000000,,
"201902",강릉,84.0000000,26.0000000,51.0000000,7.0000000,0.0000000,1.0000000,60.0000000,21.0000000,1.0000000,1.0000000,25.0000000,58.0000000,1.0000000,15.0000000,7.0000000,14.0000000,13.0000000,3.0000000,20.0000000,12.0000000,,
"201902",강진,16.0000000,2.0000000,13.0000000,1.0000000,0.0000000,0.0000000,14.0000000,2.0000000,0.0000000,0.0000000,4.0000000,10.0000000,2.0000000,0.0000000,11.0000000,1.0000000,0.0000000,1.0000000,1.0000000,2.0000000,,
"201902",거제,81.0000000,21.0000000,59.0000000,0.0000000,1.0000000,2.0000000,54.0000000,22.0000000,2.0000000,1.0000000,27.0000000,48.0000000,6.0000000,12.0000000,7.0000000,11.0000000,12.0000000,5.0000000,13.0000000,21.0000000,,
"201902",거창,17.0000000,4.0000000,12.0000000,1.0000000,0.0000000,2.0000000,12.0000000,3.0000000,0.0000000,0.0000000,4.0000000,12.0000000,1.0000000,3.0000000,2.0000000,2.0000000,2.0000000,3.0000000,1.0000000,4.0000000,,
"201902",경기남부청,13.0000000,4.0000000,9.0000000,0.0000000,0.0000000,5.0000000,7.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13.0000000,4.0000000,2.0000000,1.0000000,2.0000000,1.0000000,0.0000000,3.0000000,,
"201902",경기북부청,3.0000000,2.0000000,1.0000000,0.0000000,0.0000000,1.0000000,0.0000000,2.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.0000000,1.0000000,1.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,,
"201902",경남청,1.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,0.0000000,0.0000000,,
"201902",경북청,3.0000000,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,3.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.0000000,0.0000000,0.0000000,1.0000000,1.0000000,0.0000000,1.0000000,0.0000000,,
