"202011","서산",107,41,60,6,0,0,85,22,0,0,35,67,3,17,16,21,17,8,20,8,0,0
"202011","무주",4,2,2,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0
"202011","ETC",1363,374,903,80,3,23,948,191,34,167,393,934,22,298,191,143,148,188,167,228,0,0
"202011","서울노원",312,114,183,15,0,13,258,33,7,1,135,177,0,49,37,53,48,36,25,64,3193595,1065596
"202011","대전중부",140,55,82,3,0,4,81,39,6,10,58,82,0,33,15,12,18,34,12,16,0,0
"202011","동해",91,30,52,9,0,4,67,16,4,0,33,57,1,10,14,8,14,15,17,13,0,0
"202011","대구성서",155,32,112,11,0,3,122,14,6,10,47,102,3,36,26,12,24,19,21,17,0,0
"202011","마산중부",47,4,41,2,0,4,30,11,0,2,8,37,1,14,4,12,4,0,3,10,0,0
"202011","괴산",18,5,13,0,0,0,10,3,2,3,7,11,0,1,1,4,0,0,6,6,0,0
"202011","군위",2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
"202011","남해",14,6,8,0,0,1,10,3,0,0,4,8,1,9,2,0,0,0,0,3,0,0
"202011","동두천",65,24,37,4,0,0,52,13,0,0,20,45,0,14,9,9,10,4,14,5,0,0
"202011","제주자치경찰단",1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"202011","이천",151,39,96,16,0,12,111,19,8,1,42,106,3,36,18,26,11,17,13,30,0,0
"202011","울산중부",90,14,75,1,0,2,68,13,4,3,18,66,3,25,13,15,12,3,3,19,0,0
"202011","보은",11,2,9,0,0,4,7,0,0,0,0,11,0,1,0,0,1,2,7,0,0,0
"202011","금산",13,7,4,2,0,0,11,2,0,0,0,13,0,1,2,3,0,0,3,4,0,0
"202011","영주",20,3,16,1,0,2,14,4,0,0,7,13,0,6,6,2,2,0,4,0,0,0
"202011","남양주",36,14,22,0,0,0,30,6,0,0,18,16,1,16,8,12,0,0,0,0,0,0
"202011","서울중랑",310,97,181,31,1,33,230,32,11,4,92,213,4,56,30,50,40,30,53,51,2560383,792460
"202011","전주완산",122,43,77,2,0,6,89,21,5,1,28,92,1,24,13,16,23,16,17,13,0,0
"202011","진천",32,8,20,4,0,0,20,8,4,0,14,18,0,0,2,2,17,0,4,7,0,0
"202011","화성동탄",303,103,192,8,0,6,250,27,16,4,128,165,5,64,42,33,28,41,47,48,0,0
"202011","천안동남",165,26,131,8,0,2,121,33,5,4,97,68,0,40,13,23,32,18,18,21,0,0
"202011","부천소사",231,68,157,6,0,8,181,38,4,0,98,126,5,49,38,11,27,33,19,54,0,0
"202011","부산해운대",226,83,138,5,0,6,160,51,6,3,74,152,0,40,41,12,33,20,34,46,0,0
"202011","영동",20,3,17,0,0,0,17,3,0,0,2,18,0,2,2,2,8,2,0,4,0,0
"202011","하동",7,1,6,0,0,1,6,0,0,0,1,6,0,0,3,0,0,0,3,1,0,0
"202011","서울방배",41,11,29,1,0,2,37,2,0,0,12,29,0,11,5,6,4,4,8,3,4451779,271314
"202011","삼척",46,13,33,0,0,2,32,12,0,0,12,29,5,6,2,6,8,6,6,12,0,0
"202011","울산남부",223,66,145,12,0,4,180,19,8,12,52,168,2,39,22,25,23,27,40,47,0,0
"202011","담양",16,0,15,1,0,0,13,3,0,0,8,5,2,4,9,2,0,0,1,0,0,0
"202011","곡성",4,0,4,0,0,0,4,0,0,0,1,3,0,0,2,0,0,0,0,2,0,0
"202011","성남수정",184,48,120,16,0,3,143,32,5,1,50,131,2,31,15,25,19,35,22,37,0,0
"202011","서울성동",109,38,60,11,0,9,81,19,0,0,33,74,1,28,18,8,9,17,5,24,3535332,806880
"202011","서울강서",300,89,199,12,0,4,247,33,10,6,112,186,1,73,31,35,35,47,30,49,3165221,2092036
"202011","인천서부",364,77,275,12,0,13,144,185,21,1,123,232,4,84,42,31,68,37,46,56,0,0
"202011","속초",63,14,41,8,0,0,46,15,0,2,16,43,2,10,6,6,17,9,9,6,0,0
"202011","포항남부",121,47,72,2,0,8,57,45,8,3,34,74,8,18,19,18,19,8,20,19,0,0
"202011","서울용산",107,36,65,6,0,10,73,16,7,1,41,66,0,23,4,16,15,14,12,23,3783427,1094708
"202011","인천삼산",255,114,128,13,0,6,132,104,13,0,93,159,2,50,45,24,24,16,36,60,0,0
"202011","가평",40,11,29,0,0,0,33,7,0,0,12,24,2,12,3,4,0,6,5,10,0,0
"202011","여주",107,14,93,0,0,9,76,21,1,0,37,66,2,12,6,6,15,23,27,18,0,0
"202011","대구북부",177,49,125,3,0,0,151,20,2,4,65,108,2,32,32,18,19,19,43,14,0,0
"202011","인천연수",202,68,121,13,0,21,90,87,1,3,53,148,1,29,26,35,24,30,23,35,0,0
"202011","군포",101,23,70,8,0,2,89,3,7,0,24,74,2,17,15,12,16,15,5,21,0,0
"202011","창원중부",72,20,49,3,0,1,61,7,3,0,10,60,1,14,12,4,3,12,9,18,0,0
"202011","서울성북",77,28,43,6,0,8,60,6,2,1,17,56,2,16,14,10,3,11,11,12,3256154,1586122
"202011","광주북부",170,45,113,12,0,2,146,15,1,6,38,128,2,23,27,27,17,13,40,23,0,0
"202011","횡성",18,9,7,2,0,0,11,5,0,2,10,8,0,3,2,2,1,0,0,10,0,0
"202011","예천",7,2,5,0,0,2,2,3,0,0,0,7,0,4,2,0,0,0,1,0,0,0
"202011","진해",113,40,58,15,0,11,80,21,1,0,35,76,1,21,11,24,14,3,29,11,0,0
"202011","수원중부",278,79,176,22,1,11,200,52,9,6,91,178,5,69,37,30,29,27,53,33,0,0
"202011","하남",220,57,158,5,0,8,146,43,17,6,113,100,4,42,16,12,15,49,35,51,0,0
"202011","부산동부",21,8,12,1,0,0,17,4,0,0,4,16,1,7,1,3,3,0,4,3,0,0
"202011","서울광진",139,33,96,10,0,1,100,30,5,3,60,78,1,28,22,10,22,18,10,29,3066952,701832
"202011","포천",87,29,55,3,0,2,72,9,2,2,22,60,3,14,4,16,8,13,15,17,0,0
"202011","의왕",46,7,37,2,0,0,41,4,0,1,11,33,1,14,6,3,5,1,2,15,0,0
"202011","서울서대문",104,38,63,3,0,2,89,11,2,0,20,79,3,21,19,17,7,13,2,25,3943923,999758
"202011","울산울주",109,34,72,3,0,0,94,12,0,3,29,78,1,29,22,10,14,5,6,23,0,0
"202011","정선",28,12,10,6,0,1,16,9,2,0,14,12,1,2,2,6,6,2,2,8,0,0
"202011","양주",171,54,106,11,0,1,143,21,4,2,71,96,2,40,33,9,11,35,19,24,0,0
"202011","안양동안",99,27,70,2,0,5,82,11,1,0,27,68,3,21,19,13,7,6,6,27,0,0
"202011","울산동부",80,23,50,5,1,6,55,18,1,0,20,56,2,20,4,12,6,7,18,13,0,0
"202011","전북청",2,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"202011","인제",6,6,0,0,0,0,5,1,0,0,3,3,0,2,2,0,0,0,2,0,0,0
"202011","정읍",22,3,17,2,0,2,18,1,1,0,3,19,0,4,4,7,2,0,2,3,0,0
"202011","고흥",37,14,21,2,0,0,31,6,0,0,9,24,2,6,4,4,2,8,3,10,0,0
"202011","일산서부",118,31,85,2,0,4,100,8,6,0,39,77,1,16,11,15,8,22,15,31,0,0
"202011","천안서북",185,43,130,12,0,0,125,46,9,5,57,122,3,36,29,18,19,19,28,36,0,0
"202011","용인동부",349,82,251,16,0,6,292,32,11,8,140,193,8,63,58,30,45,43,39,71,0,0
"202011","서울서초",130,34,89,7,0,2,104,20,2,2,55,73,1,26,29,8,20,11,20,16,4862372,845390
"202011","대전동부",127,37,84,6,0,0,80,29,6,12,35,86,4,33,29,11,15,9,8,22,0,0
"202011","여수",210,69,124,17,0,4,149,47,8,2,91,109,7,41,34,12,14,34,38,37,0,0
"202011","대전유성",102,26,70,6,0,4,66,24,1,7,25,73,2,17,19,17,9,10,12,18,0,0
"202011","양구",6,2,2,2,0,0,6,0,0,0,2,2,1,2,2,0,0,0,2,0,0,0
"202011","충주",106,28,76,2,0,0,89,12,0,5,20,82,2,14,21,7,3,21,22,18,0,0
"202011","옥천",10,3,7,0,0,0,7,3,0,0,2,8,0,4,0,4,0,0,1,1,0,0
"202011","서울수서",182,64,110,8,0,4,128,33,6,11,57,125,0,35,12,24,12,41,21,37,4760187,989550
"202011","부산연제",120,25,95,0,0,12,93,13,0,2,43,77,0,15,11,21,32,12,10,19,0,0
"202011","전주덕진",74,13,60,1,0,1,68,5,0,0,26,48,0,13,12,5,13,8,9,14,0,0
"202011","완도",20,2,18,0,0,0,15,4,0,1,5,13,1,4,6,0,4,4,0,2,0,0
"202011","안양만안",194,60,114,20,0,5,163,20,6,0,60,128,3,43,29,24,20,24,31,23,0,0
"202011","광명",215,80,120,15,0,8,179,26,0,2,50,157,4,31,15,37,8,30,28,66,0,0
"202011","서울남대문",15,4,11,0,0,0,11,2,1,1,6,9,0,4,2,0,6,2,1,0,4346515,109236
"202011","부산사상",92,23,65,4,0,4,68,18,0,2,31,57,2,17,16,21,4,16,6,12,0,0
"202011","인천중부",118,36,80,2,0,4,61,51,2,0,31,84,2,18,15,14,12,21,15,23,0,0
"202011","제주서부",124,25,90,9,0,2,96,15,7,4,26,96,1,42,26,27,7,9,7,6,0,0
"202011","강진",5,2,3,0,0,1,2,2,0,0,0,5,0,0,0,1,0,2,0,2,0,0
"202011","서귀포",54,15,38,1,0,2,40,9,3,0,5,49,0,12,9,7,9,8,2,7,0,0
"202011","오산",189,54,112,23,0,2,172,7,4,4,84,101,2,53,29,11,26,8,25,37,0,0
"202011","대구강북",177,65,98,14,0,2,146,21,2,6,46,124,5,58,9,34,24,11,21,20,0,0
"202011","김포",274,93,175,6,0,11,217,34,6,6,105,166,2,81,34,31,36,16,34,42,0,0
"202011","서천",40,6,34,0,0,0,32,4,4,0,13,27,0,11,2,4,2,8,9,4,0,0
"202011","태안",53,14,31,8,0,0,48,3,2,0,27,22,2,6,6,1,24,2,4,10,0,0
"202011","김해중부",202,68,120,14,0,15,130,49,4,4,78,118,3,35,26,28,27,21,24,41,0,0
"202011","태백",14,2,12,0,0,0,9,5,0,0,4,10,0,5,4,0,3,0,2,0,0,0
"202011","단양",6,2,4,0,0,0,4,2,0,0,0,6,0,0,4,0,0,2,0,0,0,0
"202011","의성",3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0
"202011","청도",17,7,10,0,0,0,6,9,0,2,4,11,1,4,4,7,0,0,2,0,0,0
"202011","구리",122,32,83,7,0,0,101,11,6,4,43,78,1,19,12,9,20,18,15,29,0,0
"202011","안산단원",273,82,169,22,0,6,211,49,5,2,84,171,10,54,41,20,36,38,40,44,0,0
"202011","광주동부",45,14,30,1,0,2,36,7,0,0,8,35,0,2,7,7,6,7,8,8,0,0
"202011","수원남부",224,59,149,16,0,14,181,16,7,6,109,114,1,62,24,15,22,33,15,53,0,0
"202011","경북청",1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"202011","봉화",6,0,6,0,0,2,4,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0
"202011","익산",67,32,33,2,0,3,49,12,1,2,11,56,0,10,6,19,1,8,13,10,0,0
"202011","광양",75,22,50,3,0,2,59,12,2,0,36,39,0,8,2,21,11,15,3,15,0,0
"202011","부산동래",100,42,56,2,0,2,76,16,4,2,17,83,0,24,15,9,20,4,12,16,0,0
"202011","철원",16,9,7,0,0,0,15,0,0,1,3,13,0,5,0,0,6,0,1,4,0,0
"202011","진주",179,60,107,12,0,5,131,34,9,0,36,140,2,40,27,14,23,22,31,22,0,0
"202011","진안",2,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"202011","대전대덕",95,31,60,4,0,3,65,24,2,1,29,65,1,28,13,3,9,8,9,25,0,0
