"201907",강진,35.0000000,12.0000000,20.0000000,3.0000000,0.0000000,0.0000000,29.0000000,5.0000000,1.0000000,0.0000000,17.0000000,18.0000000,0.0000000,0.0000000,8.0000000,17.0000000,6.0000000,2.0000000,1.0000000,1.0000000,,
"201907",광명,202.0000000,74.0000000,115.0000000,13.0000000,0.0000000,10.0000000,174.0000000,16.0000000,1.0000000,1.0000000,76.0000000,122.0000000,4.0000000,39.0000000,20.0000000,40.0000000,37.0000000,17.0000000,27.0000000,22.0000000,,
"201907",수원남부,208.0000000,59.0000000,138.0000000,11.0000000,0.0000000,4.0000000,176.0000000,22.0000000,4.0000000,2.0000000,72.0000000,128.0000000,8.0000000,37.0000000,26.0000000,25.0000000,30.0000000,29.0000000,24.0000000,37.0000000,,
"201907",충주,115.0000000,31.0000000,79.0000000,5.0000000,0.0000000,4.0000000,95.0000000,15.0000000,1.0000000,0.0000000,43.0000000,68.0000000,4.0000000,21.0000000,12.0000000,8.0000000,20.0000000,18.0000000,9.0000000,27.0000000,,
"201907",광주동부,21.0000000,6.0000000,13.0000000,2.0000000,0.0000000,1.0000000,18.0000000,2.0000000,0.0000000,0.0000000,6.0000000,14.0000000,1.0000000,2.0000000,6.0000000,3.0000000,6.0000000,1.0000000,2.0000000,1.0000000,,
"201907",의성,8.0000000,2.0000000,5.0000000,1.0000000,0.0000000,1.0000000,5.0000000,1.0000000,0.0000000,1.0000000,1.0000000,7.0000000,0.0000000,0.0000000,0.0000000,2.0000000,3.0000000,2.0000000,0.0000000,1.0000000,,
"201907",서울남대문,5.0000000,1.0000000,3.0000000,1.0000000,0.0000000,0.0000000,3.0000000,2.0000000,0.0000000,0.0000000,1.0000000,4.0000000,0.0000000,0.0000000,0.0000000,1.0000000,1.0000000,0.0000000,1.0000000,2.0000000,3475617.0000000,118801.0000000
"201907",청도,7.0000000,3.0000000,4.0000000,0.0000000,0.0000000,0.0000000,5.0000000,1.0000000,1.0000000,0.0000000,1.0000000,5.0000000,1.0000000,2.0000000,0.0000000,0.0000000,1.0000000,0.0000000,2.0000000,2.0000000,,
"201907",태안,23.0000000,4.0000000,19.0000000,0.0000000,0.0000000,0.0000000,5.0000000,18.0000000,0.0000000,0.0000000,11.0000000,12.0000000,0.0000000,5.0000000,2.0000000,4.0000000,6.0000000,1.0000000,1.0000000,4.0000000,,
"201907",단양,10.0000000,2.0000000,8.0000000,0.0000000,0.0000000,0.0000000,8.0000000,2.0000000,0.0000000,0.0000000,3.0000000,6.0000000,1.0000000,4.0000000,2.0000000,1.0000000,0.0000000,0.0000000,2.0000000,1.0000000,,
"201907",태백,14.0000000,2.0000000,12.0000000,0.0000000,0.0000000,0.0000000,7.0000000,7.0000000,0.0000000,0.0000000,3.0000000,8.0000000,3.0000000,2.0000000,3.0000000,1.0000000,0.0000000,1.0000000,1.0000000,6.0000000,,
"201907",양구,7.0000000,5.0000000,2.0000000,0.0000000,0.0000000,0.0000000,5.0000000,1.0000000,0.0000000,1.0000000,3.0000000,2.0000000,2.0000000,0.0000000,4.0000000,2.0000000,0.0000000,1.0000000,0.0000000,0.0000000,,
"201907",서울영등포,115.0000000,22.0000000,87.0000000,6.0000000,0.0000000,9.0000000,89.0000000,8.0000000,7.0000000,2.0000000,37.0000000,75.0000000,3.0000000,17.0000000,13.0000000,18.0000000,12.0000000,22.0000000,14.0000000,19.0000000,3338470.0000000,363551.0000000
"201907",광양,48.0000000,10.0000000,33.0000000,5.0000000,0.0000000,0.0000000,41.0000000,7.0000000,0.0000000,0.0000000,12.0000000,34.0000000,2.0000000,11.0000000,6.0000000,9.0000000,6.0000000,6.0000000,5.0000000,5.0000000,,
"201907",진주,78.0000000,17.0000000,60.0000000,1.0000000,0.0000000,9.0000000,53.0000000,14.0000000,1.0000000,1.0000000,14.0000000,62.0000000,2.0000000,9.0000000,10.0000000,12.0000000,13.0000000,12.0000000,6.0000000,16.0000000,,
