"202008","ETC",577,173,373,28,0,14,340,93,13,117,166,396,4,117,82,60,80,74,74,90,0,0
"202008","무주",5,3,2,0,0,0,4,1,0,0,1,4,0,1,0,0,0,0,0,4,0,0
"202008","서울노원",207,74,123,10,0,9,169,23,3,3,77,129,1,52,27,22,33,18,20,35,3193595,1065596
"202008","대전중부",80,19,56,5,0,1,52,22,4,1,29,50,0,7,13,9,10,12,10,19,0,0
"202008","대구성서",117,37,77,3,0,2,84,13,2,16,39,71,2,17,22,15,12,16,17,18,0,0
"202008","마산중부",41,11,29,1,0,2,27,8,3,1,12,28,0,8,6,7,11,1,1,7,0,0
"202008","동두천",59,16,41,2,0,1,50,6,2,0,21,37,0,13,3,7,8,15,5,8,0,0
"202008","남해",7,3,4,0,0,0,6,1,0,0,3,3,0,0,1,1,3,1,0,1,0,0
"202008","제주자치경찰단",3,1,2,0,0,1,2,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0
"202008","울산중부",141,43,92,6,0,3,109,22,3,4,37,102,0,19,24,18,23,18,15,24,0,0
"202008","금산",18,5,13,0,0,0,12,6,0,0,0,16,0,3,3,2,3,3,3,1,0,0
"202008","화성동탄",213,58,146,9,0,4,185,16,4,4,67,142,0,50,31,21,22,26,24,39,0,0
"202008","전주완산",80,16,64,0,0,2,64,13,0,1,18,60,0,14,15,9,12,9,12,9,0,0
"202008","천안동남",82,17,63,2,0,3,62,13,2,2,21,60,0,19,12,8,6,8,9,20,0,0
"202008","진천",21,5,16,0,0,1,15,4,0,1,3,17,0,3,1,5,2,2,1,7,0,0
"202008","경기북부청",10,3,7,0,0,1,5,3,1,0,0,0,5,2,2,0,0,4,2,0,0,0
"202008","삼척",31,6,21,4,0,2,21,8,0,0,6,20,1,2,5,10,3,4,5,2,0,0
"202008","성남수정",147,48,95,4,0,3,114,25,3,2,44,90,4,23,32,20,16,23,12,21,0,0
"202008","곡성",4,2,2,0,0,0,1,3,0,0,0,2,0,1,0,0,1,1,1,0,0,0
"202008","포항남부",95,21,72,2,0,3,55,27,6,4,29,55,0,20,18,11,12,14,8,12,0,0
"202008","서울강서",258,93,152,13,0,13,197,38,6,4,99,157,1,40,37,27,28,32,35,59,3165221,2092036
"202008","서울성동",84,29,48,7,0,4,62,16,0,2,26,56,1,23,10,8,11,13,5,14,3535332,806880
"202008","속초",59,13,46,0,0,0,42,12,2,3,17,41,1,16,10,9,3,7,9,5,0,0
"202008","인천삼산",157,53,98,6,0,6,43,102,6,0,44,110,2,34,21,22,16,20,15,29,0,0
"202008","가평",29,5,23,1,0,3,26,0,0,0,8,21,0,10,7,2,1,0,3,6,0,0
"202008","군포",102,15,79,8,0,5,79,16,2,0,38,62,0,19,7,15,10,15,12,24,0,0
"202008","인천연수",161,37,114,10,0,5,59,94,0,3,53,103,1,28,23,15,11,14,30,40,0,0
"202008","하남",121,44,71,6,0,6,94,18,3,0,42,76,0,31,26,13,23,7,8,13,0,0
"202008","서울성북",78,23,51,4,0,4,62,6,3,3,26,51,0,12,16,5,14,13,11,7,3256154,1586122
"202008","광주북부",142,39,91,12,0,2,120,16,0,4,52,89,0,27,14,22,22,16,21,20,0,0
"202008","예천",6,2,4,0,0,0,2,3,1,0,0,6,0,1,1,0,0,1,1,2,0,0
"202008","부산동부",34,10,20,4,0,0,23,8,2,1,13,20,0,7,5,4,3,6,6,3,0,0
"202008","서울광진",138,39,91,8,0,3,114,17,3,1,49,89,0,31,21,16,15,21,15,19,3066952,701832
"202008","포천",76,20,48,8,0,0,68,6,1,1,21,53,0,18,18,8,11,4,7,10,0,0
"202008","안양동안",133,52,71,10,0,2,102,20,7,2,44,83,2,28,21,13,20,11,13,27,0,0
"202008","서울서대문",89,29,55,5,0,5,71,10,1,2,21,67,0,19,14,5,12,11,7,21,3943923,999758
"202008","울산동부",66,20,44,2,0,3,48,12,1,2,18,43,1,12,12,5,10,9,8,10,0,0
"202008","일산서부",103,34,61,8,0,0,84,13,3,3,32,70,1,22,15,18,16,9,10,13,0,0
"202008","용인동부",237,89,135,13,0,7,193,27,6,4,82,149,1,55,43,28,25,26,16,44,0,0
"202008","천안서북",139,36,101,2,0,11,99,25,1,3,44,93,0,23,17,10,20,25,21,23,0,0
"202008","여수",135,34,91,10,0,1,114,17,0,3,55,74,1,29,16,18,15,12,19,26,0,0
"202008","대전동부",107,32,71,4,0,0,80,22,3,2,28,78,0,28,17,12,4,11,8,27,0,0
"202008","옥천",6,3,3,0,0,0,5,1,0,0,0,5,0,3,1,0,0,0,0,2,0,0
"202008","광명",177,33,138,6,0,6,137,30,3,1,57,113,3,54,16,17,12,8,32,38,0,0
"202008","완도",9,1,6,2,0,0,6,2,1,0,2,4,2,3,2,0,0,1,1,2,0,0
"202008","대구강북",107,36,66,5,0,1,90,9,4,3,30,72,1,13,9,14,14,19,14,24,0,0
"202008","김포",279,78,199,2,0,7,220,41,9,2,108,161,2,62,49,21,31,27,31,58,0,0
"202008","오산",128,44,77,7,0,4,105,16,2,1,50,75,2,34,27,13,7,7,15,25,0,0
"202008","제주서부",119,40,72,7,0,1,92,18,3,5,36,79,2,18,15,16,27,13,14,16,0,0
"202008","강진",12,8,3,1,0,0,10,2,0,0,8,4,0,1,2,0,5,1,0,3,0,0
"202008","태안",33,5,28,0,0,2,24,6,0,1,14,19,0,6,7,1,5,4,6,4,0,0
"202008","안산단원",190,54,122,14,0,2,146,36,6,0,56,119,2,31,31,18,20,27,22,41,0,0
"202008","구리",86,21,64,1,0,0,73,7,2,4,28,55,0,26,4,12,8,3,11,22,0,0
"202008","김해중부",121,42,76,3,0,4,81,26,9,1,36,80,1,39,16,21,5,16,7,17,0,0
"202008","태백",9,2,7,0,0,0,7,1,1,0,3,5,0,1,1,4,0,0,1,2,0,0
"202008","청도",18,1,16,1,0,0,11,7,0,0,3,12,0,3,8,2,0,2,1,2,0,0
"202008","의성",4,0,2,2,0,0,1,2,1,0,2,2,0,0,0,1,1,0,1,1,0,0
"202008","경북청",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"202008","수원남부",148,46,93,9,0,3,134,7,3,1,42,104,0,22,20,20,17,15,29,25,0,0
"202008","광주동부",26,9,17,0,0,0,25,1,0,0,5,21,0,6,1,5,6,3,4,1,0,0
"202008","봉화",19,8,8,3,0,0,13,3,3,0,7,12,0,3,5,3,0,2,1,5,0,0
"202008","광양",58,22,36,0,0,3,45,8,1,1,15,41,0,11,6,11,10,7,5,8,0,0
"202008","익산",39,8,30,1,0,5,27,6,1,0,5,33,0,7,12,3,4,3,3,7,0,0
"202008","철원",14,0,14,0,0,0,9,5,0,0,5,6,0,1,2,1,2,1,3,4,0,0
"202008","부산기장",68,12,53,3,0,2,37,27,1,1,25,39,0,24,5,9,4,10,1,15,0,0
"202008","일산동부",121,51,65,5,0,2,95,17,3,4,39,81,0,43,13,8,10,10,13,24,0,0
"202008","합천",12,3,9,0,0,0,7,4,1,0,1,10,0,1,0,7,0,3,0,1,0,0
