"202110","ETC",1331,356,828,147,0,46,944,221,38,82,0,1331,0,255,160,151,150,164,190,261,0,0
"202110","무주",3,0,3,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,2,0,0
"202110","서울노원",202,45,135,22,0,10,142,43,5,2,0,202,0,31,30,32,14,26,33,36,3193595,523005
"202110","대전중부",70,25,40,5,0,0,42,22,2,4,0,70,0,15,3,7,5,6,15,19,0,0
"202110","대구성서",101,36,56,9,0,0,66,13,2,20,0,101,0,15,11,18,15,10,11,21,0,0
"202110","마산중부",54,18,32,4,0,1,37,10,5,1,0,54,0,5,4,5,2,15,10,13,0,0
"202110","동두천",63,24,36,3,0,2,55,4,1,1,0,63,0,14,4,4,17,5,13,6,0,0
"202110","남해",2,0,2,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0
"202110","울산중부",97,32,53,12,0,2,75,11,3,6,0,97,0,14,21,13,7,8,17,17,0,0
"202110","금산",2,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0
"202110","천안동남",69,21,41,7,0,1,47,17,2,2,0,69,0,14,11,8,8,8,8,12,0,0
"202110","화성동탄",151,56,78,17,0,9,117,16,7,2,0,151,0,26,19,9,16,8,25,48,0,0
"202110","전주완산",42,12,29,1,0,0,32,10,0,0,0,42,0,4,5,4,5,5,8,11,0,0
"202110","진천",14,4,9,1,0,0,8,6,0,0,0,14,0,4,2,0,3,0,3,2,0,0
"202110","경기북부청",2,0,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
"202110","삼척",22,7,14,1,0,0,13,6,2,1,0,22,0,5,2,2,2,7,2,2,0,0
"202110","충남청",1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"202110","성남수정",120,40,69,11,0,7,92,16,4,1,0,120,0,22,12,11,11,17,19,28,0,0
"202110","곡성",1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"202110","서울강서",210,47,143,20,0,0,156,46,6,2,0,210,0,36,32,21,28,25,34,34,3165221,1028629
"202110","서울성동",87,16,63,8,0,9,59,17,0,2,0,87,0,24,7,9,14,9,9,15,3535332,394954
"202110","포항남부",85,25,51,9,0,1,39,39,4,2,0,85,0,22,10,11,6,7,11,18,0,0
"202110","속초",42,12,24,6,0,1,33,8,0,0,0,42,0,8,3,4,5,10,7,5,0,0
"202110","인천삼산",107,44,49,14,0,4,57,45,1,0,0,107,0,21,11,2,20,13,16,24,0,0
"202110","가평",32,13,18,1,0,0,27,5,0,0,0,32,0,13,3,5,2,1,4,4,0,0
"202110","인천연수",146,36,92,18,0,4,90,47,4,1,0,146,0,36,25,12,16,20,19,18,0,0
"202110","군포",83,30,49,4,0,2,63,16,1,1,0,83,0,16,17,9,1,6,18,16,0,0
"202110","광주북부",155,34,104,17,0,1,128,18,2,6,0,155,0,34,19,21,16,18,23,24,0,0
"202110","서울성북",68,22,39,7,0,1,50,14,3,0,0,68,0,16,9,7,5,7,11,13,3256154,825948
"202110","하남",98,28,62,8,0,6,76,15,0,1,0,98,0,25,9,9,12,5,22,16,0,0
"202110","예천",5,4,0,1,0,0,5,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0
"202110","부산동부",20,4,13,3,0,4,12,3,0,1,0,20,0,1,2,0,3,3,6,5,0,0
"202110","서울광진",102,24,67,11,0,2,73,24,2,1,0,102,0,8,13,10,12,9,32,18,3066952,346546
"202110","포천",63,18,36,9,0,2,50,10,0,1,0,63,0,12,5,12,8,7,8,11,0,0
