"202002","ETC",386,108,263,12,3,8,174,78,10,116,110,267,9,45,55,67,55,51,39,74,0,0
"202002","무주",2,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
"202002","서울노원",256,87,158,11,0,12,209,24,7,4,97,157,2,38,23,35,46,37,33,44,3193595,532798
"202002","대전중부",80,26,47,7,0,0,53,24,3,0,18,60,2,10,4,6,12,10,21,17,0,0
"202002","대구성서",86,23,62,1,0,3,66,14,3,0,20,63,3,21,7,10,7,9,14,18,0,0
"202002","마산중부",34,15,18,1,0,2,26,4,1,1,9,24,1,8,2,3,2,7,4,8,0,0
"202002","동두천",65,24,38,3,0,2,55,6,2,0,29,34,2,9,13,6,7,2,12,16,0,0
"202002","제주자치경찰단",2,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
"202002","남해",3,1,2,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0
"202002","울산중부",125,45,77,3,0,3,88,32,0,2,33,81,11,17,16,16,15,13,18,30,0,0
"202002","금산",6,5,1,0,0,0,2,4,0,0,1,4,1,0,0,1,1,1,2,1,0,0
"202002","화성동탄",175,56,103,16,0,3,153,17,0,2,48,123,4,22,30,17,26,20,24,36,0,0
"202002","천안동남",66,21,43,2,0,0,29,33,1,3,20,43,3,17,9,7,6,9,10,8,0,0
"202002","전주완산",38,8,27,3,0,1,32,5,0,0,7,30,1,2,3,10,7,5,6,5,0,0
"202002","진천",31,14,13,4,0,0,24,4,1,2,7,23,1,3,8,4,3,6,3,4,0,0
"202002","경기북부청",3,2,1,0,0,0,3,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0
"202002","삼척",32,14,11,7,0,1,21,9,0,1,8,20,4,5,2,2,9,3,4,7,0,0
"202002","성남수정",93,32,56,5,0,4,82,7,0,0,26,64,3,18,9,8,16,14,10,18,0,0
"202002","충남청",1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"202002","곡성",2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
"202002","포항남부",93,19,70,4,0,2,60,24,5,2,33,54,6,22,9,14,9,8,15,16,0,0
"202002","서울성동",66,26,39,1,0,3,53,7,2,1,22,44,0,9,11,4,9,5,9,19,3535332,403440
"202002","서울강서",217,60,149,8,0,15,163,21,12,6,90,124,3,37,26,27,33,28,25,41,3165221,1046018
"202002","속초",45,28,15,2,0,1,39,5,0,0,12,32,1,17,7,5,4,2,6,4,0,0
"202002","인천삼산",116,30,77,9,0,2,58,54,2,0,33,82,1,22,8,27,15,15,6,23,0,0
"202002","가평",15,6,9,0,0,0,13,2,0,0,4,10,1,3,1,2,2,0,2,5,0,0
"202002","군포",59,15,38,6,0,4,47,7,0,1,12,43,4,10,5,7,6,11,8,12,0,0
"202002","인천연수",134,31,96,7,0,0,50,80,2,2,51,81,2,13,20,9,22,21,19,30,0,0
"202002","하남",78,25,51,2,0,2,70,5,1,0,28,48,2,17,10,9,9,5,9,19,0,0
"202002","광주북부",97,25,71,1,0,3,79,14,0,1,33,62,2,26,7,9,9,18,10,18,0,0
"202002","서울성북",77,26,46,5,0,3,64,7,3,0,34,41,2,12,10,8,16,7,13,11,3256154,793061
"202002","예천",5,0,4,1,0,0,3,2,0,0,0,4,1,1,1,1,1,0,0,1,0,0
"202002","포천",71,24,43,4,0,2,60,7,1,1,23,44,4,13,10,7,5,7,8,21,0,0
"202002","서울광진",122,42,75,5,0,5,84,24,7,2,52,69,1,22,22,11,22,16,6,23,3066952,350916
"202002","부산동부",18,5,11,2,0,0,14,3,0,1,5,12,1,0,5,4,5,2,1,1,0,0
"202002","안양동안",82,22,59,1,0,2,63,16,1,0,27,53,2,18,12,10,8,11,6,17,0,0
"202002","서울서대문",83,24,55,4,0,2,65,12,4,0,34,49,0,9,7,9,11,9,13,25,3943923,499879
"202002","일산서부",95,44,48,3,0,4,74,11,4,2,24,70,1,16,14,10,12,14,13,16,0,0
"202002","울산동부",73,21,49,3,0,4,52,15,0,2,20,47,6,9,9,17,6,8,8,16,0,0
"202002","전북청",1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"202002","용인동부",202,64,135,3,0,4,178,15,2,3,69,119,14,33,31,21,21,32,24,40,0,0
"202002","천안서북",125,34,86,5,0,3,59,59,2,2,40,78,7,19,9,14,13,19,15,36,0,0
"202002","여수",112,26,82,4,0,0,91,19,1,1,32,77,3,21,13,15,16,9,17,21,0,0
"202002","대전동부",90,28,58,4,0,0,59,28,1,2,31,56,3,17,13,12,8,12,14,14,0,0
"202002","옥천",17,3,13,1,0,1,15,1,0,0,6,10,1,6,1,3,1,3,2,1,0,0
"202002","광명",140,36,92,12,0,7,117,10,5,1,43,94,3,19,16,12,18,14,16,45,0,0
"202002","완도",11,2,9,0,0,0,8,3,0,0,3,7,1,2,2,2,3,1,1,0,0,0
"202002","김포",171,63,102,6,0,2,146,21,0,2,59,105,7,25,28,26,19,23,19,31,0,0
