"202001","ETC",371,105,249,16,1,3,173,69,6,120,119,247,5,61,43,29,60,65,58,55,0,0
"202001","무주",5,4,1,0,0,0,1,3,0,1,1,4,0,1,2,1,0,0,1,0,0,0
"202001","서울노원",238,67,159,12,0,16,174,38,6,4,90,146,2,28,40,24,54,32,28,32,3193595,532798
"202001","대전중부",74,23,47,4,0,1,49,16,4,4,20,51,3,13,7,8,15,9,12,10,0,0
"202001","대구성서",102,29,66,7,0,8,78,12,0,4,30,66,6,16,8,18,19,14,16,11,0,0
"202001","마산중부",26,16,10,0,0,1,22,2,1,0,11,14,1,1,3,3,9,2,2,6,0,0
"202001","동두천",41,13,28,0,0,0,35,6,0,0,13,27,1,8,5,3,4,3,8,10,0,0
"202001","남해",5,1,4,0,0,0,4,1,0,0,1,2,2,0,0,1,1,0,2,1,0,0
"202001","제주자치경찰단",4,2,2,0,0,1,3,0,0,0,0,4,0,0,0,1,0,2,1,0,0,0
"202001","금산",6,1,5,0,0,0,4,2,0,0,1,5,0,1,0,0,1,0,2,2,0,0
"202001","울산중부",138,40,85,13,0,5,102,22,4,5,28,102,8,19,27,8,17,14,31,22,0,0
"202001","화성동탄",196,47,133,15,1,8,168,17,3,0,70,123,3,45,24,19,24,30,32,22,0,0
"202001","천안동남",60,18,41,1,0,0,29,28,0,3,20,39,1,5,4,9,8,10,12,12,0,0
"202001","전주완산",45,11,31,3,0,2,37,5,1,0,12,32,1,4,5,3,4,8,15,6,0,0
"202001","진천",26,6,18,2,0,0,20,6,0,0,2,21,3,7,1,2,1,5,5,5,0,0
"202001","경기북부청",3,0,3,0,0,0,3,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0
"202001","삼척",24,7,15,2,0,0,16,6,1,1,11,11,2,5,4,1,4,3,2,5,0,0
"202001","성남수정",106,32,69,5,0,2,92,9,3,0,35,66,5,22,13,3,22,17,16,13,0,0
"202001","충남청",3,2,1,0,0,0,1,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0
"202001","서울성동",71,25,41,5,0,3,53,13,2,0,15,53,3,8,17,6,8,9,13,10,3535332,403440
"202001","서울강서",268,75,176,17,0,5,202,49,10,2,109,153,6,43,24,27,47,37,52,38,3165221,1046018
