2019,강원도,강릉시,6885,1174,306,144,1,1,7,1308,3945
2019,강원도,고성군,321,84,13,4,0,0,0,64,156
2019,강원도,동해시,2088,491,46,22,0,0,0,411,1118
2019,강원도,삼척시,1177,235,44,12,0,0,0,252,634
2019,강원도,속초시,3896,690,110,56,0,5,0,935,2100
2019,강원도,양구군,203,43,4,5,0,0,0,50,101
2019,강원도,양양군,590,96,15,9,1,0,0,179,291
2019,강원도,영월군,403,91,9,2,0,0,1,117,183
2019,강원도,원주시,12228,2705,422,219,0,6,7,2886,5983
2019,강원도,인제군,268,73,4,3,0,0,0,50,138
2019,강원도,정선군,716,95,16,10,0,2,1,280,312
2019,강원도,철원군,460,107,10,5,0,0,3,125,210
2019,강원도,춘천시,10078,1960,324,143,1,0,9,2173,5469
2019,강원도,태백시,1843,471,61,24,0,0,0,228,1059
2019,강원도,평창군,466,91,6,9,0,0,1,153,206
2019,강원도,홍천군,1117,209,34,14,0,0,1,336,523
2019,강원도,화천군,171,49,4,3,0,0,0,44,71
2019,강원도,횡성군,478,117,5,14,0,2,0,97,243
2019,경기도,가평군,1293,208,70,24,1,1,0,356,634
2019,경기도,고양시 덕양구,13733,3215,313,410,2,6,5,2981,6803
2019,경기도,고양시 일산동구,10840,1905,541,321,3,1,0,2498,5574
2019,경기도,고양시 일산서구,7817,1996,188,210,0,0,6,1926,3491
2019,경기도,과천시,862,206,14,56,0,0,0,208,378
2019,경기도,광명시,35334,8371,1559,810,4,14,7,8767,15806
2019,경기도,광주시,7330,2401,270,129,0,1,0,1534,2995
2019,경기도,구리시,15494,2487,378,251,0,10,3,3831,8534
2019,경기도,군포시,13989,2981,489,281,0,1,6,3344,6887
2019,경기도,김포시,9111,2420,484,164,0,3,0,2239,3801
2019,경기도,남양주시,10514,2931,279,226,0,4,3,2422,4649
2019,경기도,동두천시,7526,1470,227,163,0,0,5,1654,4007
2019,경기도,부천시,20926,4755,1151,545,5,14,4,5633,8824
2019,경기도,성남시 분당구,10710,1569,252,280,2,3,8,3810,4788
2019,경기도,성남시 수정구,12581,2456,620,274,0,0,21,2532,6678
2019,경기도,성남시 중원구,10171,2054,563,263,2,2,0,2253,5036
2019,경기도,수원시 권선구,14228,3338,1332,348,5,21,6,3486,5697
2019,경기도,수원시 영통구,10931,2872,692,415,0,0,11,2499,4442
2019,경기도,수원시 장안구,7754,1964,306,182,1,18,0,2251,3033
2019,경기도,수원시 팔달구,11357,1401,738,350,1,10,10,2846,6002
2019,경기도,시흥시,39696,8402,2668,794,0,7,33,9779,18013
2019,경기도,안산시 단원구,16471,2598,827,406,0,0,5,3678,8957
2019,경기도,안산시 상록구,18121,4547,950,259,0,0,5,4041,8319
2019,경기도,안성시,4434,1038,199,87,0,8,9,1188,1905
2019,경기도,안양시 동안구,21760,4745,941,519,12,7,3,4742,10803
2019,경기도,안양시 만안구,40166,8522,1976,797,0,20,3,8915,19933
2019,경기도,양주시,4082,1005,99,92,0,0,2,1016,1868
2019,경기도,양평군,1779,446,60,45,3,3,0,500,725
2019,경기도,여주시,2073,446,88,36,0,1,1,509,992
2019,경기도,연천군,727,183,10,5,0,0,0,185,344
2019,경기도,오산시,10741,1980,783,302,2,8,1,2516,5151
2019,경기도,용인시 기흥구,5777,1599,225,153,4,2,3,1689,2106
2019,경기도,용인시 수지구,4603,1318,171,112,0,2,6,1249,1745
2019,경기도,용인시 처인구,4488,827,197,104,2,4,2,1144,2210
2019,경기도,의왕시,2679,761,80,50,0,0,9,640,1139
2019,경기도,의정부시,37842,6232,1637,860,14,9,28,7093,21983
2019,경기도,이천시,4685,838,208,125,0,1,2,1232,2279
2019,경기도,파주시,11734,2639,281,233,5,1,11,2524,6045
2019,경기도,평택시,27876,5753,2366,499,0,7,30,6348,12873
2019,경기도,포천시,3134,687,71,58,0,0,1,601,1716
2019,경기도,하남시,9727,2665,364,189,0,4,8,2861,3636
2019,경기도,화성시,15242,3838,703,363,5,14,7,3942,6375
2019,경상남도,거제시,5057,1042,131,64,0,7,8,1289,2516
2019,경상남도,거창군,821,147,8,16,0,1,7,218,424
2019,경상남도,고성군,728,133,8,12,0,1,0,200,374
2019,경상남도,김해시,10179,2070,289,114,2,3,10,2673,5020
2019,경상남도,남해군,374,61,8,4,0,0,0,106,195
2019,경상남도,밀양시,1609,297,24,14,0,1,0,441,832
2019,경상남도,사천시,1701,335,40,24,0,0,3,364,935
2019,경상남도,산청군,259,40,1,4,0,0,0,92,122
2019,경상남도,양산시,6383,1393,195,71,0,0,2,1586,3136
2019,경상남도,의령군,268,35,1,5,0,0,0,83,144
2019,경상남도,진주시,6601,1103,169,107,0,1,2,1744,3475
2019,경상남도,창녕군,568,115,14,5,0,3,0,149,282
2019,경상남도,창원시 성산구,5553,442,286,161,5,0,1,1368,3295
2019,경상남도,창원시 의창구,4470,691,114,71,2,1,1,1207,2385
2019,경상남도,창원시 진해구,5961,1304,214,65,0,0,0,1326,3052
2019,경상남도,창원시마산합포구,4139,616,119,54,0,0,4,960,2386
2019,경상남도,창원시마산회원구,7969,1139,140,159,3,6,3,1891,4631
2019,경상남도,통영시,2539,343,57,31,0,0,3,625,1480
2019,경상남도,하동군,307,57,5,3,0,1,0,107,134
2019,경상남도,함안군,602,71,9,14,0,0,0,166,342
2019,경상남도,함양군,374,60,3,6,0,0,0,121,184
2019,경상남도,합천군,333,71,6,3,0,0,0,102,151
2019,경상북도,경산시,5311,1054,176,56,0,0,0,1262,2763
2019,경상북도,경주시,3305,682,74,40,0,2,2,739,1766
2019,경상북도,고령군,322,44,2,2,0,0,1,71,202
2019,경상북도,구미시,13584,1900,654,229,5,4,5,3001,7791
2019,경상북도,군위군,120,25,1,1,0,0,0,44,49
2019,경상북도,김천시,1860,418,55,19,0,0,5,373,990
2019,경상북도,문경시,1434,217,33,9,0,0,0,336,839
2019,경상북도,봉화군,217,77,2,3,0,0,1,64,70
2019,경상북도,상주시,1144,269,5,13,0,0,0,269,588
2019,경상북도,성주군,402,102,7,5,0,0,0,110,178
2019,경상북도,안동시,2564,479,59,34,0,1,1,452,1538
2019,경상북도,영덕군,388,87,11,2,0,0,0,83,205
2019,경상북도,영양군,91,23,1,0,0,0,0,28,39
2019,경상북도,영주시,2588,536,71,31,0,4,0,370,1576
2019,경상북도,영천시,1559,332,64,28,0,1,0,385,749
2019,경상북도,예천군,489,102,8,3,0,0,0,109,267
2019,경상북도,울릉군,97,18,1,3,0,0,0,21,54
2019,경상북도,울진군,533,126,7,5,0,0,0,98,297
2019,경상북도,의성군,423,81,9,4,0,2,0,143,184
2019,경상북도,청도군,471,85,6,2,0,0,0,118,260
2019,경상북도,청송군,219,61,3,0,0,0,0,45,110
2019,경상북도,칠곡군,1483,326,45,8,0,1,1,367,735
2019,경상북도,포항시 북구,3922,738,82,39,0,0,0,814,2249
2019,경상북도,포항시남구,3813,793,133,38,0,0,0,786,2063
2019,광주광역시,광산구,10967,2066,568,201,0,6,3,1538,6585
2019,광주광역시,남구,6052,1606,241,74,1,0,0,772,3359
2019,광주광역시,동구,3853,454,113,84,4,0,0,560,2642
2019,광주광역시,북구,11473,2513,454,253,0,14,11,1443,6785
2019,광주광역시,서구,19222,3088,1262,625,0,2,10,2559,11676
2019,대구광역시,남구,28544,4195,1779,453,9,18,0,5024,17075
2019,대구광역시,달서구,20547,3878,909,491,1,3,3,4625,10638
2019,대구광역시,달성군,3209,948,69,46,0,2,0,769,1375
2019,대구광역시,동구,17502,2781,476,448,0,12,12,4595,9178
2019,대구광역시,북구,13962,3082,462,334,5,4,3,3531,6546
2019,대구광역시,서구,24794,4440,473,368,0,6,0,5325,14182
2019,대구광역시,수성구,12203,2570,493,289,0,5,11,2980,5855
2019,대구광역시,중구,7149,456,278,248,4,0,1,1797,4369
2019,대전광역시,대덕구,3918,823,159,55,0,0,1,974,1906
2019,대전광역시,동구,6799,1005,294,103,0,0,10,1960,3427
2019,대전광역시,서구,19505,3163,1342,377,0,9,8,5038,9568
2019,대전광역시,유성구,7887,1484,435,113,0,1,2,2364,3488
2019,대전광역시,중구,8743,1350,364,135,0,1,3,2470,4420
2019,부산광역시,강서구,2302,664,83,39,0,0,4,520,992
2019,부산광역시,금정구,8116,1588,314,156,0,7,7,1590,4454
2019,부산광역시,기장군,2818,624,131,48,0,1,1,719,1294
2019,부산광역시,남구,16352,3540,802,410,0,4,0,3067,8529
2019,부산광역시,동구,11068,764,170,164,0,0,24,1888,8058
2019,부산광역시,동래구,9975,2205,355,132,0,0,4,1798,5481
2019,부산광역시,부산진구,22838,3383,1187,571,0,3,6,3953,13735
2019,부산광역시,북구,13762,2584,386,192,0,3,5,2063,8529
2019,부산광역시,사상구,8217,1839,229,139,0,11,5,1368,4626
2019,부산광역시,사하구,12684,2464,325,199,0,6,2,2036,7652
2019,부산광역시,서구,1882,285,75,27,0,0,2,334,1159
2019,부산광역시,수영구,8845,1683,565,248,0,2,0,1542,4805
