2021,강원도,강릉시,5439,1148,280,98,1,1,5,1411,2496
2021,강원도,고성군,344,57,14,7,0,0,0,110,156
2021,강원도,동해시,2000,481,84,21,0,0,0,544,870
2021,강원도,삼척시,1064,221,38,23,0,0,0,286,496
2021,강원도,속초시,3023,595,176,36,0,1,4,694,1517
2021,강원도,양구군,250,81,3,0,0,0,0,84,82
2021,강원도,양양군,484,73,12,6,0,0,0,172,221
2021,강원도,영월군,427,91,9,12,0,0,0,139,176
2021,강원도,원주시,9848,2103,662,161,0,2,7,2376,4537
2021,강원도,인제군,243,94,7,5,0,0,0,46,91
2021,강원도,정선군,591,122,16,22,0,0,0,223,208
2021,강원도,철원군,484,125,6,9,0,0,0,142,202
2021,강원도,춘천시,8138,1683,425,143,0,0,1,1856,4030
2021,강원도,태백시,2431,568,101,64,0,0,0,499,1199
2021,강원도,평창군,488,123,26,8,0,0,0,155,176
2021,강원도,홍천군,861,225,21,18,0,0,0,235,362
2021,강원도,화천군,235,68,1,6,0,0,0,83,77
2021,강원도,횡성군,509,158,9,7,0,0,0,144,191
2021,경기도,가평군,911,222,45,16,0,0,0,273,355
2021,경기도,고양시 덕양구,11474,3168,501,331,0,0,2,2857,4615
2021,경기도,고양시 일산동구,7793,1432,534,185,0,5,0,2026,3611
2021,경기도,고양시 일산서구,5062,1508,177,140,4,0,0,1377,1860
2021,경기도,과천시,699,205,6,41,0,0,0,232,215
2021,경기도,광명시,21480,5636,1106,725,14,28,8,6195,7782
2021,경기도,광주시,6652,2592,339,141,4,5,0,1757,1818
2021,경기도,구리시,9295,1867,440,255,0,0,13,2316,4404
2021,경기도,군포시,13906,3824,689,428,6,8,0,4015,4942
2021,경기도,김포시,8504,2623,561,212,2,1,8,2796,2303
2021,경기도,남양주시,9127,2937,330,231,2,3,4,2481,3141
2021,경기도,동두천시,5256,1191,253,114,0,0,0,1238,2460
2021,경기도,부천시,21055,5291,1631,723,12,11,12,6409,6978
2021,경기도,성남시 분당구,12806,3016,802,459,11,3,5,4153,4368
2021,경기도,성남시 수정구,13158,3323,1008,454,2,13,0,3455,4905
2021,경기도,성남시 중원구,8605,2359,555,199,0,12,5,2127,3348
2021,경기도,수원시 권선구,11162,3016,1108,295,0,4,0,3226,3513
2021,경기도,수원시 영통구,9066,2381,623,388,0,0,3,2676,2995
2021,경기도,수원시 장안구,7371,2213,410,211,2,0,0,2426,2111
2021,경기도,수원시 팔달구,9650,1387,787,350,1,4,2,2718,4402
2021,경기도,시흥시,34885,7956,2906,1032,3,13,0,10928,12050
2021,경기도,안산시 단원구,18160,3680,1368,557,6,9,3,5077,7466
2021,경기도,안산시 상록구,17586,4819,1589,539,2,8,10,4707,5914
2021,경기도,안성시,3463,943,235,78,0,0,1,1063,1143
2021,경기도,안양시 동안구,18241,4493,976,631,0,1,3,5589,6548
2021,경기도,안양시 만안구,34088,8580,2442,1046,0,10,0,9971,12039
2021,경기도,양주시,2960,934,60,77,0,0,0,838,1051
2021,경기도,양평군,1656,414,50,28,1,0,1,608,555
2021,경기도,여주시,1641,499,90,22,0,2,0,479,549
2021,경기도,연천군,482,119,9,10,0,1,0,159,184
2021,경기도,오산시,8240,1756,767,252,2,2,0,2450,3013
2021,경기도,용인시 기흥구,5164,1660,280,163,2,0,3,1675,1383
2021,경기도,용인시 수지구,4682,1784,208,151,0,1,0,1435,1103
2021,경기도,용인시 처인구,3969,965,253,102,3,0,5,1215,1429
2021,경기도,의왕시,2169,684,85,44,0,1,0,667,688
2021,경기도,의정부시,23229,5008,1849,752,4,19,12,5042,10547
2021,경기도,이천시,3545,827,220,107,0,2,0,1071,1318
2021,경기도,파주시,9455,2554,310,221,0,1,6,2573,3790
2021,경기도,평택시,21385,5266,2324,523,1,7,12,6317,6936
2021,경기도,포천시,2176,600,92,41,0,0,0,607,836
2021,경기도,하남시,8960,2195,576,264,0,0,3,3346,2576
2021,경기도,화성시,13859,4038,957,383,1,17,7,4261,4196
2021,경상남도,거제시,4024,851,152,64,0,2,1,1215,1739
2021,경상남도,거창군,748,150,8,13,0,0,0,276,301
2021,경상남도,고성군,652,103,20,7,0,2,5,270,245
2021,경상남도,김해시,8214,1759,324,132,0,0,3,2619,3377
2021,경상남도,남해군,356,73,10,10,0,0,0,123,140
2021,경상남도,밀양시,1479,250,31,23,0,2,1,495,677
2021,경상남도,사천시,1528,377,46,40,0,0,0,453,612
2021,경상남도,산청군,251,36,1,4,0,1,0,99,110
2021,경상남도,양산시,6062,1432,274,126,0,2,1,1912,2315
2021,경상남도,의령군,228,50,0,2,0,0,0,80,96
2021,경상남도,진주시,5846,1190,197,107,1,0,2,1927,2423
2021,경상남도,창녕군,592,96,11,8,0,0,3,225,249
2021,경상남도,창원시 성산구,4557,545,217,129,0,0,2,1373,2291
2021,경상남도,창원시 의창구,3887,771,122,76,0,2,2,1320,1594
2021,경상남도,창원시 진해구,4559,869,198,69,0,0,0,1322,2101
2021,경상남도,창원시마산합포구,3904,801,109,57,0,0,6,1198,1733
2021,경상남도,창원시마산회원구,6535,1050,184,73,0,12,5,2179,3032
2021,경상남도,통영시,2273,457,62,20,0,5,1,605,1123
2021,경상남도,하동군,352,76,7,4,0,0,0,106,159
2021,경상남도,함안군,553,115,9,6,0,0,0,171,252
